VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
1,Jogendranathpur,Jogendranathpur,0001,1,379717
2,Bhubaneswarpur,Bhubaneswarpur,0001,1,379718
3,Chhatagaon,Chhatagaon,0001,1,379719
4,Ghuchapali,Ghuchapali,0001,1,379720
5,Kuturamal,Kuturamal,0001,1,379721
6,Mandiadhipa,Mandiadhipa,0001,1,379722
7,Hirapur,Hirapur,0001,1,379723
8,Chuhapali,Chuhapali,0001,1,379724
9,Kechhodadar,Kechhodadar,0001,1,379725
10,Frejarpur,Frejarpur,0001,1,379726
11,Chheliamal,Chheliamal,0001,1,379727
12,Sukhatal,Sukhatal,0001,1,379728
13,Temri,Temri,0001,1,379729
14,Dhandupali,Dhandupali,0001,1,379730
15,Sodha,Sodha,0001,1,379731
16,Khursapali,Khursapali,0001,1,379732
17,Jhengnadihi,Jhengnadihi,0001,1,379733
18,Nagdiha,Nagdiha,0001,1,379734
19,Kuapali,Kuapali,0001,1,379735
20,Mahulpali,Mahulpali,0001,1,379736
21,Palsada,Palsada,0001,1,379737
22,Goebahali,Goebahali,0001,1,379738
23,Khaira,Khaira,0001,1,379739
24,Bijadihi,Bijadihi,0001,1,379740
25,Dengalikendu,Dengalikendu,0001,1,379741
26,Gandpali,Gandpali,0001,1,379742
27,Khandsibanji,Khandsibanji,0001,1,379743
28,Haridatal,Haridatal,0001,1,379744
29,Kermelabahal,Kermelabahal,0001,1,379745
30,Bhagatpur,Bhagatpur,0001,1,379746
31,Borasambar,Borasambar,0001,1,379747
32,Malda,Malda,0001,1,379748
33,Banmal,Banmal,0001,1,379749
34,Sadanandapur,Sadanandapur,0001,1,379750
35,Rasmunda,Rasmunda,0001,1,379751
36,Bhengarajpur,Bhengarajpur,0001,1,379752
37,Majhipali,Majhipali,0001,1,379753
38,Lergaon,Lergaon,0001,1,379754
39,Pipalpali,Pipalpali,0001,1,379755
40,Jharmunda,Jharmunda,0001,1,379756
41,Ranjitpur,Ranjitpur,0001,1,379757
42,Khandijharan,Khandijharan,0001,1,379758
43,Maharanimeripur,Maharanimeripur,0001,1,379759
44,Salhepali,Salhepali,0001,1,379760
45,Georgegarh,Georgegarh,0001,1,379761
46,Durgapali,Durgapali,0001,1,379762
47,Dandapat,Dandapat,0001,1,379763
48,Paikamal,Paikamal,0001,1,379764
49,Nuagaon,Nuagaon,0001,1,379765
50,Kenabuda,Kenabuda,0001,1,379766
51,Karlamal,Karlamal,0001,1,379767
52,Koknara,Koknara,0001,1,379768
53,Dunguripali,Dunguripali,0001,1,379769
54,Buturakhamar,Buturakhamar,0001,1,379770
55,Katangpali,Katangpali,0001,1,379771
56,Mundhela,Mundhela,0001,1,379772
57,Brahmandihi,Brahmandihi,0001,1,379773
58,Paraskhandi,Paraskhandi,0001,1,379774
59,Jhitiki,Jhitiki,0001,1,379775
60,Kapilaspur,Kapilaspur,0001,1,379776
61,Pathrel,Pathrel,0001,1,379777
62,Khaliamunda,Khaliamunda,0001,1,379778
63,Dhenkimunda,Dhenkimunda,0001,1,379779
64,Bhutmunda,Bhutmunda,0001,1,379780
65,Dumerbahal,Dumerbahal,0001,1,379781
66,Nilathar,Nilathar,0001,1,379782
67,Kansada,Kansada,0001,1,379783
68,Gadgaon,Gadgaon,0001,1,379784
69,Barpali,Barpali,0001,1,379785
70,Muneikel,Muneikel,0001,1,379786
71,Manmathpali,Manmathpali,0001,1,379787
72,Pipalkhunta,Pipalkhunta,0001,1,379788
73,Mithapali,Mithapali,0001,1,379789
74,Goranda,Goranda,0001,1,379790
75,Manbhang,Manbhang,0001,1,379791
76,Bahabalmath,Bahabalmath,0001,1,379792
77,Kuradhiphasa,Kuradhiphasa,0001,1,379793
78,Laudmal,Laudmal,0001,1,379794
79,Purena,Purena,0001,1,379795
80,Patrapali,Patrapali,0001,1,379819
81,Motipali,Motipali,0001,1,379797
82,Marjadapali,Marjadapali,0001,1,379798
83,Badibahal,Badibahal,0001,1,379799
84,Bhuikhar (Bhuinkhar),Bhuikhar (Bhuinkhar),0001,1,379800
85,Brahmantal,Brahmantal,0001,1,379801
86,Kharamal,Kharamal,0001,1,379802
87,Bartunda,Bartunda,0001,1,379803
88,Bheruamunda,Bheruamunda,0001,1,379804
89,Jamseth,Jamseth,0001,1,379805
90,Cherangajhanj,Cherangajhanj,0001,1,379806
91,Kadoghucha,Kadoghucha,0001,1,379807
92,Mandosil,Mandosil,0001,1,379808
93,Dharol,Dharol,0001,1,379809
94,Malpada,Malpada,0001,1,379810
95,Chhindeikela,Chhindeikela,0001,1,379811
96,Makhanamunda,Makhanamunda,0001,1,379812
97,Baraparlia,Baraparlia,0001,1,379813
98,Ganjadabar,Ganjadabar,0001,1,379814
99,Jalgarh,Jalgarh,0001,1,379815
100,Jharbandha,Jharbandha,0001,1,379816
101,Menakamunda,Menakamunda,0001,1,379817
102,Temrimal,Temrimal,0001,1,379818
103,Patrapali,Patrapali,0001,1,379796
104,Dudukijharia,Dudukijharia,0001,1,379820
105,Badanki,Badanki,0002,1,379821
106,Sukamaripur,Sukamaripur,0002,1,379822
107,Kukuripali,Kukuripali,0002,1,379823
108,Jodhpur,Jodhpur,0002,1,379824
109,Ureidadar,Ureidadar,0002,1,379825
110,Dabpali,Dabpali,0002,1,379826
111,Kurlupali,Kurlupali,0002,1,379827
112,Beheraduburi,Beheraduburi,0002,1,379828
113,Loharsing,Loharsing,0002,1,379829
114,Bhaisadarha (Bhainsadarha),Bhaisadarha (Bhainsadarha),0002,1,379830
115,Niljipatra,Niljipatra,0002,1,379831
116,Laudidarha,Laudidarha,0002,1,379832
117,Goudmal,Goudmal,0002,1,379833
118,Kurma,Kurma,0002,1,379834
119,Sikaripali,Sikaripali,0002,1,379835
120,Dhaurabhata,Dhaurabhata,0002,1,379836
121,Nuapara,Nuapara,0002,1,379837
122,Putuka,Putuka,0002,1,379838
123,Khirapali,Khirapali,0002,1,379839
124,Loharakot,Loharakot,0002,1,379840
125,Lahandipur,Lahandipur,0002,1,379841
126,Gundichadihi,Gundichadihi,0002,1,379842
127,Charadapali,Charadapali,0002,1,379843
128,Changharia,Changharia,0002,1,379844
129,Pujharipali,Pujharipali,0002,1,379845
130,Kudhrenpali,Kudhrenpali,0002,1,379846
131,Bamarit,Bamarit,0002,1,
132,Darlipali,Darlipali,0002,1,379848
133,Kulanti,Kulanti,0002,1,379849
134,Lakhamara,Lakhamara,0002,1,379850
135,Mahulpali,Mahulpali,0002,1,379851
136,Dhumabhata,Dhumabhata,0002,1,379852
137,Sambalpuri,Sambalpuri,0002,1,379853
138,Saraikela,Saraikela,0002,1,379854
139,Sukulipahar,Sukulipahar,0002,1,379855
140,Jagadalpur,Jagadalpur,0002,1,379856
141,Mahulpali(San),Mahulpali(San),0002,1,379857
142,Badkanjari,Badkanjari,0002,1,379858
143,Chhotkunjari,Chhotkunjari,0002,1,379859
144,Chiroli,Chiroli,0002,1,379860
145,Jatesira (Jatesara),Jatesira (Jatesara),0002,1,379861
146,Dunguripali,Dunguripali,0002,1,379862
147,Mahagaon,Mahagaon,0002,1,379863
148,Tileidadar,Tileidadar,0002,1,379864
149,Chandramanipur,Chandramanipur,0002,1,379865
150,Dewanpali,Dewanpali,0002,1,379866
151,Nalipani,Nalipani,0002,1,379867
152,Bhandarpuri,Bhandarpuri,0002,1,379868
153,Jampali(Dava),Jampali(Dava),0002,1,379880
154,Chhotanki,Chhotanki,0002,1,379870
155,Ghuchapali,Ghuchapali,0002,1,379871
156,Palsada,Palsada,0002,1,379872
157,Bolangir,Bolangir,0002,1,379873
158,Dabha(Dava),Dabha(Dava),0002,1,379874
159,Angul,Angul,0002,1,379875
160,Kusumdarha,Kusumdarha,0002,1,379876
161,Surjamanipur,Surjamanipur,0002,1,379877
162,Kapati,Kapati,0002,1,379878
163,Chandibhata,Chandibhata,0002,1,379879
164,Jampali,Jampali,0002,1,379869
165,Chikhilipathar,Chikhilipathar,0002,1,379881
166,Gedinala,Gedinala,0002,1,379882
167,Saramsil,Saramsil,0002,1,379883
168,Manipur,Manipur,0002,1,379884
169,Badikata,Badikata,0002,1,379885
170,Ghesara,Ghesara,0002,1,379886
171,Baitalbhata,Baitalbhata,0002,1,379887
172,Saplahar,Saplahar,0002,1,379888
173,Palsani,Palsani,0002,1,379889
174,Bukuramunda,Bukuramunda,0002,1,379890
175,Lahangir,Lahangir,0002,1,379891
176,Gandapali,Gandapali,0002,1,379892
177,Kumir,Kumir,0002,1,379893
178,Adhapani,Adhapani,0002,1,379894
179,Dudukidadar,Dudukidadar,0002,1,379895
180,Sargul,Sargul,0002,1,379896
181,Bijadhol,Bijadhol,0002,1,379897
182,Kandadangari,Kandadangari,0002,1,379898
183,Bandamunda,Bandamunda,0002,1,379899
184,Rajendrapur,Rajendrapur,0002,1,379900
185,Birbikramadityapur,Birbikramadityapur,0002,1,379901
186,Nityanandapur,Nityanandapur,0002,1,379902
187,Bhandarjori,Bhandarjori,0002,1,379903
188,Pagarpani,Pagarpani,0002,1,379904
189,Kotana,Kotana,0002,1,379905
190,Jharbandh,Jharbandh,0002,1,379906
191,Sakhadunguri,Sakhadunguri,0002,1,
192,Sakti,Sakti,0002,1,379908
193,Lergaon,Lergaon,0002,1,379909
194,Tampar,Tampar,0002,1,379910
195,Turla,Turla,0002,1,379911
196,Tuhungidadar,Tuhungidadar,0002,1,379912
197,Sundadar,Sundadar,0002,1,379913
198,Gothuguda,Gothuguda,0002,1,379914
199,Krafadgang (Krafodganj),Krafadgang (Krafodganj),0002,1,379915
200,Iskinda,Iskinda,0002,1,379916
201,Bilaspur,Bilaspur,0002,1,379917
202,Kasipani,Kasipani,0002,1,379918
203,Saldihi,Saldihi,0002,1,379919
204,Sankri,Sankri,0002,1,379920
205,Putukidunguri,Putukidunguri,0002,1,379921
206,Dungurichadha,Dungurichadha,0002,1,379922
207,Tumuripani,Tumuripani,0002,1,379923
208,Anadibahal,Anadibahal,0002,1,379924
209,Amthi,Amthi,0002,1,379925
210,Baitali,Baitali,0002,1,379926
211,Dhaneswar,Dhaneswar,0002,1,379927
212,Mahanpali,Mahanpali,0003,1,379928
213,Jamkhar,Jamkhar,0003,1,379929
214,Bhalukana,Bhalukana,0003,1,379930
215,Halkadadar,Halkadadar,0003,1,379931
216,Khuntbandha,Khuntbandha,0003,1,379932
217,Ramedega,Ramedega,0003,1,379933
218,Arjunnagar,Arjunnagar,0003,1,379934
219,Ganjaguda,Ganjaguda,0003,1,379935
220,Patrapali,Patrapali,0003,1,379936
221,Ichhapali,Ichhapali,0003,1,379937
222,Gazendrapur,Gazendrapur,0003,1,379938
223,Pandripani,Pandripani,0003,1,379939
224,Sargibahal,Sargibahal,0003,1,379940
225,Ammunda,Ammunda,0003,1,379941
226,Panchabhaya,Panchabhaya,0003,1,379942
227,Barihapali,Barihapali,0003,1,379943
228,Chakakhalia,Chakakhalia,0003,1,379944
229,Baidpali,Baidpali,0003,1,379945
230,Banjhapali,Banjhapali,0003,1,379946
231,Nuapali,Nuapali,0003,1,379947
232,Kansingha,Kansingha,0003,1,379948
233,Dhumaberna,Dhumaberna,0003,1,379949
234,Sarasmal,Sarasmal,0003,1,379950
235,Kendumunda,Kendumunda,0003,1,379951
236,Khemedkhar,Khemedkhar,0003,1,379952
237,Lambarjuna,Lambarjuna,0003,1,379953
238,Charpali,Charpali,0003,1,379954
239,Nagenmal,Nagenmal,0003,1,379955
240,Murhapali,Murhapali,0003,1,379956
241,Khuntapali,Khuntapali,0003,1,379957
242,Bageijuri,Bageijuri,0003,1,379958
243,Sargijuri,Sargijuri,0003,1,379959
244,Barbhata,Barbhata,0003,1,379960
245,Kabibarpur,Kabibarpur,0003,1,379961
246,Loharpali,Loharpali,0003,1,379962
247,Kadalimunda,Kadalimunda,0003,1,379963
248,Gambharidihi,Gambharidihi,0003,1,379964
249,Budhapali,Budhapali,0003,1,379965
250,Purena,Purena,0003,1,379966
251,Satibhata,Satibhata,0003,1,379967
252,Bheunria,Bheunria,0003,1,379968
253,Deoli,Deoli,0003,1,379969
254,Salegedi,Salegedi,0003,1,379970
255,Darbekela,Darbekela,0003,1,379971
256,Singimunda,Singimunda,0003,1,379972
257,Chandipali,Chandipali,0003,1,379973
258,Kendubhata,Kendubhata,0003,1,379974
259,Mahulpali,Mahulpali,0003,1,379975
260,Kumunibahali,Kumunibahali,0003,1,379976
261,Goudpali,Goudpali,0003,1,379977
262,Pathari,Pathari,0003,1,379978
263,Salebahali,Salebahali,0003,1,379979
264,Kudopali,Kudopali,0003,1,379980
265,Khujiani,Khujiani,0003,1,379981
266,Dholbandha,Dholbandha,0003,1,379982
267,Bisipali,Bisipali,0003,1,379983
268,Jamala,Jamala,0003,1,379984
269,Dunguripali,Dunguripali,0003,1,379985
270,Pudherkhar,Pudherkhar,0003,1,379986
271,Dangaghat,Dangaghat,0003,1,379987
272,Fatamunda,Fatamunda,0003,1,379988
273,Barikel,Barikel,0003,1,379989
274,Singanpur,Singanpur,0003,1,379990
275,Chitakhol,Chitakhol,0003,1,379991
276,Charpali,Charpali,0003,1,379992
277,Jhankarpali,Jhankarpali,0003,1,379993
278,Ghuchapali,Ghuchapali,0003,1,379994
279,Gadbhati,Gadbhati,0003,1,379995
280,Kudasingha,Kudasingha,0003,1,379996
281,Phirupali,Phirupali,0003,1,379997
282,Kansar,Kansar,0003,1,379998
283,Sampia,Sampia,0003,1,379999
284,Banupali,Banupali,0003,1,380000
285,Khairpali,Khairpali,0003,1,380001
286,Dewandihi,Dewandihi,0004,1,380002
287,Judhistirpur,Judhistirpur,0004,1,380003
288,Bentkarpur,Bentkarpur,0004,1,380004
289,Bajenmunda,Bajenmunda,0004,1,380005
290,Mundomahul,Mundomahul,0004,1,380006
291,Khaliapali,Khaliapali,0004,1,380007
292,Tendapadar,Tendapadar,0004,1,380008
293,Badimal,Badimal,0004,1,380009
294,Brahmandihi,Brahmandihi,0004,1,380010
295,Darliguda (Darlipali),Darliguda (Darlipali),0004,1,380011
296,Bubra (Bubuda),Bubra (Bubuda),0004,1,380012
297,Keutenbahali,Keutenbahali,0004,1,380013
298,Bandupali,Bandupali,0004,1,380014
299,Tetelkhunti,Tetelkhunti,0004,1,380015
300,Birhipali,Birhipali,0004,1,380016
301,Budamal,Budamal,0004,1,380017
302,Guthurla,Guthurla,0004,1,380018
303,Luhakhan,Luhakhan,0004,1,380019
304,Bheluapadar,Bheluapadar,0004,1,380020
305,Garbhanakhol,Garbhanakhol,0004,1,380021
306,Kanthesarpur,Kanthesarpur,0004,1,380022
307,Beheratal,Beheratal,0004,1,380023
308,Antarla (Atarla),Antarla (Atarla),0004,1,380024
309,Bhaludunguri,Bhaludunguri,0004,1,380025
310,Bankikhaman,Bankikhaman,0004,1,380026
311,Dahingaon,Dahingaon,0004,1,380027
312,Bijamal,Bijamal,0004,1,380028
313,Sargipali,Sargipali,0004,1,380029
314,Dahita,Dahita,0004,1,380030
315,Gailguda,Gailguda,0004,1,380031
316,Chakamakjori,Chakamakjori,0004,1,380032
317,Gobindpur,Gobindpur,0004,1,380033
318,Bheluakhol,Bheluakhol,0004,1,380034
319,Sahajpani,Sahajpani,0004,1,380035
320,Dangachhancha,Dangachhancha,0004,1,380036
321,Raibahadurpur,Raibahadurpur,0004,1,380037
322,Dhaulibahal,Dhaulibahal,0004,1,380038
323,Bhitarkhol,Bhitarkhol,0004,1,380039
324,Amarakhol,Amarakhol,0004,1,380040
325,Batipathar,Batipathar,0004,1,380041
326,Khatua,Khatua,0004,1,380042
327,Jayapur,Jayapur,0004,1,380043
328,Baradapali,Baradapali,0004,1,380044
329,Silatpali,Silatpali,0004,1,380045
330,Bukajhula,Bukajhula,0004,1,380046
331,Narendrapur,Narendrapur,0004,1,380047
332,Kukurimunda,Kukurimunda,0004,1,380048
333,Phulmatipur,Phulmatipur,0004,1,380049
334,Burden,Burden,0004,1,380050
335,Ambahal,Ambahal,0004,1,380051
336,Sulia,Sulia,0004,1,380052
337,Nuapali,Nuapali,0004,1,380053
338,Amdahan,Amdahan,0004,1,380054
339,Ledrapali,Ledrapali,0004,1,380055
340,Banjujhula,Banjujhula,0004,1,380056
341,Jamartala,Jamartala,0004,1,380057
342,Jugibandhali (Jugibahli),Jugibandhali (Jugibahli),0005,1,380058
343,Ganiapali,Ganiapali,0005,1,380059
344,Malamunda,Malamunda,0005,1,380060
345,Chantipali,Chantipali,0005,1,380061
346,Sauntakhanda,Sauntakhanda,0005,1,380062
347,Jamutpali,Jamutpali,0005,1,380063
348,Baidpali,Baidpali,0005,1,380064
349,Jogimatha,Jogimatha,0005,1,380065
350,Bheluapadar,Bheluapadar,0005,1,380066
351,Kalangapali,Kalangapali,0005,1,380067
352,Nathapali,Nathapali,0005,1,380068
353,Marghati,Marghati,0005,1,380069
354,Raisalpadar,Raisalpadar,0005,1,380070
355,Sargipali,Sargipali,0005,1,380071
356,Amalipali,Amalipali,0005,1,380072
357,Umarad,Umarad,0005,1,380073
358,Bhutibahal,Bhutibahal,0005,1,380074
359,Karhimunda,Karhimunda,0005,1,380075
360,Nuapali,Nuapali,0005,1,380076
361, Bad Dunguripali, Bad Dunguripali,0005,1,
362,Sardhapali,Sardhapali,0005,1,380078
363,Lebdi,Lebdi,0005,1,380079
364,Kudla,Kudla,0005,1,380080
365,Gaisilet,Gaisilet,0005,1,380081
366,Buromunda,Buromunda,0005,1,380082
367,Kendubhata,Kendubhata,0005,1,380083
368,Halankanasi,Halankanasi,0005,1,380084
369,Changaria,Changaria,0005,1,380085
370,Girndolemal,Girndolemal,0005,1,380086
371,Telipukhapani,Telipukhapani,0005,1,380087
372,Jankeda,Jankeda,0005,1,380088
373,Brahmanmal,Brahmanmal,0005,1,380089
374,Barhamunda,Barhamunda,0005,1,380090
375,Talpali,Talpali,0005,1,380091
376,Khuntpali,Khuntpali,0005,1,380092
377,Ainlabhata (Ainlabahal),Ainlabhata (Ainlabahal),0005,1,380093
378,Mundapali,Mundapali,0005,1,380094
379,Semelmunda,Semelmunda,0005,1,380095
380,Dangarmunda,Dangarmunda,0005,1,380096
381,Jubakhol,Jubakhol,0005,1,380097
382,Purnanandpur,Purnanandpur,0005,1,380098
383,Kendumal,Kendumal,0005,1,380099
384,Kuliari,Kuliari,0005,1,380100
385,Katabahal,Katabahal,0005,1,380101
386,Gidhamal,Gidhamal,0005,1,380102
387,Barihapukhapani,Barihapukhapani,0005,1,380103
388,Kamalapadar,Kamalapadar,0005,1,380104
389,Kandagad,Kandagad,0005,1,380105
390,Natabarpur,Natabarpur,0005,1,380106
391,Babebahal,Babebahal,0005,1,380107
392,Sansahajbahal,Sansahajbahal,0005,1,380108
393,Bhoipali,Bhoipali,0005,1,380109
394,Maidhanumunda,Maidhanumunda,0005,1,380110
395,Jhankarmunda,Jhankarmunda,0005,1,380111
396,Semelgudia,Semelgudia,0005,1,380112
397,Kandhumunda,Kandhumunda,0005,1,380113
398,Tenganapali,Tenganapali,0005,1,380114
399,Jammala,Jammala,0005,1,380115
400,Dangbahal,Dangbahal,0005,1,380116
401,Kurlubahal,Kurlubahal,0005,1,380117
402,Kansdol,Kansdol,0005,1,380118
403,Sandhibahal,Sandhibahal,0005,1,380119
404,Beheramunda,Beheramunda,0005,1,380120
405,Bhangamunda,Bhangamunda,0005,1,380121
406,Badsahajbahal,Badsahajbahal,0005,1,380122
407,Maharpali,Maharpali,0005,1,380123
408,Kathaumal,Kathaumal,0005,1,380124
409,Turcha,Turcha,0005,1,380125
410,Ghadghadimal,Ghadghadimal,0005,1,380126
411,Phiringimal,Phiringimal,0005,1,380127
412,Kantajhura,Kantajhura,0005,1,380128
413,Sankripani,Sankripani,0005,1,380129
414,Chhindrapali,Chhindrapali,0005,1,380130
415,Burochhapar,Burochhapar,0005,1,380131
416,San Dunguripali,San Dunguripali,0005,1,380132
417,Salhepali,Salhepali,0005,1,380133
418,Gourenmunda,Gourenmunda,0005,1,380134
419,Dhaurakhaman,Dhaurakhaman,0005,1,380135
420,Jagalpat,Jagalpat,0005,1,380136
421,Ainlabahal(Alnlabahal),Ainlabahal(Alnlabahal),0005,1,380137
422,Gandapali,Gandapali,0005,1,380138
423,Jamutbahal,Jamutbahal,0005,1,380139
424,Banchhanagar,Banchhanagar,0005,1,380140
425,Jadamunda,Jadamunda,0005,1,380141
426,Dhanupadar,Dhanupadar,0006,1,380142
427,Turimunda,Turimunda,0006,1,380143
428,Barpadar,Barpadar,0006,1,380144
429,Tileimal,Tileimal,0006,1,380145
430,Ghumunipali,Ghumunipali,0006,1,380146
431,Petupali,Petupali,0006,1,380147
432,Beherapali,Beherapali,0006,1,380148
433,Chuhanapali,Chuhanapali,0006,1,380149
434,Bandhapali,Bandhapali,0006,1,380150
435,Ghens,Ghens,0006,1,
436,Badmal,Badmal,0006,1,380152
437,Katapali,Katapali,0006,1,380153
438,Kuchipali,Kuchipali,0006,1,380154
439,Dongarkermeli,Dongarkermeli,0006,1,380155
440,Sanimal,Sanimal,0006,1,380156
441,Kuamania,Kuamania,0006,1,380157
442,Sidhra,Sidhra,0006,1,380158
443,Kalangapali,Kalangapali,0006,1,380159
444,Nuapali,Nuapali,0006,1,380183
445,Dumerpali,Dumerpali,0006,1,380161
446,Baidespali,Baidespali,0006,1,380162
447,Brahmanipathar,Brahmanipathar,0006,1,380163
448,Balipata,Balipata,0006,1,380164
449,Kamalpadar,Kamalpadar,0006,1,380165
450,Birjam,Birjam,0006,1,380166
451,Ghumunipali,Ghumunipali,0006,1,380167
452,Bandenbahal,Bandenbahal,0006,1,380168
453,Bijapali,Bijapali,0006,1,380169
454,Bandeipali,Bandeipali,0006,1,380170
455,Batterma,Batterma,0006,1,380171
456,Sukalterma,Sukalterma,0006,1,380172
457,Salepali,Salepali,0006,1,380173
458,Jampali,Jampali,0006,1,380174
459,Barpadar,Barpadar,0006,1,380175
460,Kurlubahal,Kurlubahal,0006,1,380176
461,Kelenda,Kelenda,0006,1,380177
462,Tengerpadar(Tangerpadar),Tengerpadar(Tangerpadar),0006,1,380178
463,Pandkipali,Pandkipali,0006,1,380179
464,Pandripani,Pandripani,0006,1,380180
465,Guderpali,Guderpali,0006,1,380181
466,Beherabahali,Beherabahali,0006,1,380182
467,Nuapali,Nuapali,0006,1,380160
468,Jamutpali,Jamutpali,0006,1,380184
469,Kujamunda,Kujamunda,0006,1,380185
470,Khalabahal,Khalabahal,0006,1,380186
471,Magha,Magha,0006,1,380187
472,Chikhili,Chikhili,0006,1,380188
473,Temri,Temri,0006,1,380189
474,Jhankarpali,Jhankarpali,0006,1,380190
475,Barhiapali,Barhiapali,0006,1,380191
476,Rengalpali,Rengalpali,0006,1,380192
477,Kundakhai,Kundakhai,0006,1,380193
478,Jhimbahal,Jhimbahal,0006,1,380194
479,Belmunda,Belmunda,0006,1,380195
480,Telmahul,Telmahul,0006,1,380196
481,Melchhamunda,Melchhamunda,0006,1,380197
482,Matiamahul,Matiamahul,0006,1,380198
483,Jhungapali,Jhungapali,0006,1,380199
484,Budhimal,Budhimal,0006,1,
485,Tal,Tal,0006,1,380201
486,Dubalbahal,Dubalbahal,0006,1,380202
487,Dhauramunda,Dhauramunda,0006,1,380203
488,Khaliamunda,Khaliamunda,0006,1,380204
489,Palsapali,Palsapali,0006,1,380205
490,Ambamunda,Ambamunda,0006,1,380206
491,Ghanamal,Ghanamal,0006,1,380207
492,Chandrapur,Chandrapur,0006,1,380208
493,Sarangpur,Sarangpur,0006,1,380209
494,Daksinnuapali,Daksinnuapali,0006,1,380210
495,Samarpali,Samarpali,0006,1,380211
496,Gayan,Gayan,0006,1,380212
497,Kermeli,Kermeli,0006,1,380213
498,Jadaganjia,Jadaganjia,0006,1,380214
499,Patrapali,Patrapali,0006,1,380215
500,Bhundubahal,Bhundubahal,0006,1,380216
501,Kasipali,Kasipali,0007,1,380217
502,Kudopali,Kudopali,0007,1,380218
503,Negimunda,Negimunda,0007,1,380219
504,Machhimura,Machhimura,0007,1,380220
505,Brahmanidihi,Brahmanidihi,0007,1,380221
506,Mangalpali,Mangalpali,0007,1,380222
507,Chakabahal,Chakabahal,0007,1,380223
508,Rengali,Rengali,0007,1,380224
509,Grinjal,Grinjal,0007,1,380225
510,Budamal,Budamal,0007,1,380226
511,Beherapali,Beherapali,0007,1,380227
512,Jhankarpali,Jhankarpali,0007,1,380228
513,Barihapali,Barihapali,0007,1,380229
514,Pipalkhunta,Pipalkhunta,0007,1,380230
515,Damapali,Damapali,0007,1,380231
516,Karandola,Karandola,0007,1,380232
517,Duanpali,Duanpali,0007,1,380233
518,Jamchhapar,Jamchhapar,0007,1,380234
519,Damkipali,Damkipali,0007,1,380235
520,Sarkanda,Sarkanda,0007,1,380236
521,Jatla,Jatla,0007,1,380237
522,Srigida,Srigida,0007,1,380238
523,Baipali,Baipali,0007,1,380239
524,Bisipali,Bisipali,0007,1,380240
525,Samakata,Samakata,0007,1,380241
526,Dumerpali,Dumerpali,0007,1,380246
527,Kangaon,Kangaon,0007,1,380243
528,Badipali,Badipali,0007,1,380244
529,Piplipali,Piplipali,0007,1,380245
531,Dumerpali,Dumerpali,0007,1,380242
532,Kendmundi,Kendmundi,0007,1,380247
533,Dhaurakhanda,Dhaurakhanda,0007,1,380248
534,Birhipali,Birhipali,0007,1,380249
535,Arjunda,Arjunda,0007,1,380250
536,Pandakipali,Pandakipali,0007,1,380251
537,Pastamunda,Pastamunda,0007,1,380252
538,Karalmal,Karalmal,0007,1,380253
539,Ainlapali,Ainlapali,0007,1,380254
540,Bindhanpali,Bindhanpali,0007,1,380255
541,Khairpali,Khairpali,0007,1,380256
542,Birjupali,Birjupali,0007,1,380257
543,Katharpali,Katharpali,0007,1,380258
544,Banjari,Banjari,0007,1,380259
545,Lambrupali,Lambrupali,0007,1,380260
546,Ichhapali,Ichhapali,0007,1,380261
547,Dhusarbahal,Dhusarbahal,0007,1,380262
548,Haldipali,Haldipali,0007,1,380263
549,Chichinda,Chichinda,0007,1,380264
550,Hirapali,Hirapali,0007,1,380265
551,Garbhana,Garbhana,0007,1,380266
552,Nagaon,Nagaon,0007,1,380267
553,Lebdi,Lebdi,0007,1,380268
554,Cheptibahal,Cheptibahal,0007,1,380269
555,Bhatbida,Bhatbida,0007,1,380270
556,Salepali,Salepali,0007,1,380271
557,Panimora,Panimora,0007,1,380272
558,Bandala,Bandala,0007,1,380273
559,Baunsenmura,Baunsenmura,0007,1,380274
560,Sadhupali,Sadhupali,0007,1,380275
561,Khaliapali,Khaliapali,0007,1,380276
562,kendbahal,kendbahal,0007,1,380277
563,Sardhapali,Sardhapali,0007,1,380278
564,Jampali,Jampali,0007,1,380279
565,Chhuriapali,Chhuriapali,0007,1,380280
566,Gobindapur,Gobindapur,0007,1,380281
567,Muchbahal,Muchbahal,0007,1,380282
568,Tabada,Tabada,0007,1,380283
569,Kalangapali,Kalangapali,0007,1,380284
570,Kudapali,Kudapali,0007,1,380285
571,Padhanpali,Padhanpali,0007,1,380286
572,Kermeli,Kermeli,0007,1,380287
573,Gandpali,Gandpali,0007,1,380288
574,Khapanpali,Khapanpali,0007,1,380289
575,Malaikhaman,Malaikhaman,0007,1,380290
576,Jharai,Jharai,0007,1,380291
577,Sargunapali,Sargunapali,0007,1,380292
578,Jhar,Jhar,0007,1,380293
579,Jhagadjhal,Jhagadjhal,0007,1,380294
580,Jitapali,Jitapali,0007,1,380295
581,Banabira,Banabira,0007,1,380296
582,Dumerpali,Dumerpali,0007,1,380297
583,Jharmunda,Jharmunda,0007,1,380298
584,Tungibandhali,Tungibandhali,0007,1,380299
585,Maraikel,Maraikel,0007,1,380300
586,Tandol,Tandol,0007,1,380301
587,Chitakhai,Chitakhai,0007,1,380302
588,Sahajbahal,Sahajbahal,0007,1,380303
589,Tambimunda,Tambimunda,0007,1,380304
